"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","p_leader_social*","p_mainstream_social*","p_hedonistic_social*","num-replicates","best-fitness-so-far"
"27","40","""schwarz""","true","0","5","false","0.03007364867569749","""showerhead""","0.15067264029408078","0.9899176241786681","0.4353170702178838","5","44.22"
"27","70","""schwarz""","true","0","5","false","0.028156793007265268","""showerhead""","0.15067264029408078","1","0.4353170702178838","5","31.620000000000005"
"27","85","""schwarz""","true","0","5","false","0.028156793007265268","""showerhead""","0.15067264029408078","1","0.3642675946836992","5","29.419999999999998"
"27","95","""schwarz""","true","0","5","false","0.028156793007265268","""showerhead""","0.41874333904606353","1","0.3642675946836992","5","13.592000000000002"
"27","120","""schwarz""","true","0","5","false","0.028156793007265268","""showerhead""","0.45158292059178157","1","0.3642675946836992","5","13.208"
"27","265","""schwarz""","true","0","5","false","0.028156793007265268","""showerhead""","0.45660155539259867","0.9516979685318724","0.5850139729750679","5","12.691999999999998"
"27","275","""schwarz""","true","0","5","false","0.025813886575424785","""showerhead""","0.45660155539259867","0.9516979685318724","0.5850139729750679","5","12.340000000000002"
"27","295","""schwarz""","true","0","5","false","0.025813886575424785","""showerhead""","0.45660155539259867","0.9516979685318724","0.7396840130791871","5","11.992"
"27","300","""schwarz""","true","0","5","false","0.025813886575424785","""showerhead""","0.34240658067650853","0.9516979685318724","0.7396840130791871","5","10.372"
"28","5","""schwarz""","true","0","5","false","0.03192474050020083","""showerhead""","0.0032680863470911925","0.40349034792433447","0.11276201861136781","5","1067.82"
"28","10","""schwarz""","true","0","5","false","0.03192474050020083","""showerhead""","0","0.40349034792433447","0.11276201861136781","5","1067.62"
"28","20","""schwarz""","true","0","5","false","0.02204165013699725","""showerhead""","0","0.40349034792433447","0.11276201861136781","5","1053.92"
"28","25","""schwarz""","true","0","5","false","0.02057877990558835","""showerhead""","0","0.40349034792433447","0.11276201861136781","5","1051.92"
"28","35","""schwarz""","true","0","5","false","0.02057877990558835","""showerhead""","0.03180109682754266","0.40349034792433447","0.11276201861136781","5","1051.32"
"28","40","""schwarz""","true","0","5","false","0.018628844785204733","""showerhead""","0.03180109682754266","0.40349034792433447","0.11276201861136781","5","1047.22"
"28","45","""schwarz""","true","0","5","false","0.018628844785204733","""showerhead""","0.03180109682754266","0.40349034792433447","0.4542426560939468","5","40.52"
"28","55","""schwarz""","true","0","5","false","0.017645484527545763","""showerhead""","0.03298244669428289","0.40349034792433447","0.4542426560939468","5","40.120000000000005"
"28","70","""schwarz""","true","0","5","false","0.017645484527545763","""showerhead""","0.03298244669428289","0.4313819110325375","0.4542426560939468","5","36.72"
"28","100","""schwarz""","true","0","5","false","0.017645484527545763","""showerhead""","0.03298244669428289","0.4676936813483939","0.4542426560939468","5","32.62"
"28","120","""schwarz""","true","0","5","false","0.01757456407367545","""showerhead""","0.03298244669428289","0.4676936813483939","0.4542426560939468","5","29.619999999999997"
"29","5","""schwarz""","false","0","5","false","0.01164170482949705","""showerhead""","0.6743845079879658","0.9101000536770186","0.24153562396121597","5","1017.512"
"29","15","""schwarz""","true","0","5","false","0.01164170482949705","""showerhead""","0.6743845079879658","0.9101000536770186","0.24153562396121597","5","28.38"
"29","20","""schwarz""","true","0","5","false","0.016894476776945583","""showerhead""","0.6743845079879658","0.9101000536770186","0.24153562396121597","5","26.380000000000003"
"29","30","""schwarz""","true","0","5","false","0.016894476776945583","""showerhead""","0.6743845079879658","0.8215846910356372","0.24153562396121597","5","24.480000000000004"
"29","45","""schwarz""","true","0","5","false","0.018322422723769133","""showerhead""","0.6743845079879658","0.8215846910356372","0.24153562396121597","5","20.68"
"29","50","""schwarz""","true","0","5","false","0.02732442291143413","""showerhead""","0.6743845079879658","0.8215846910356372","0.24153562396121597","5","19.839999999999996"
"29","55","""schwarz""","true","0","5","false","0.02732442291143413","""showerhead""","0.7257322300766759","0.8215846910356372","0.24153562396121597","5","18.78"
"29","85","""schwarz""","true","0","5","false","0.02732442291143413","""showerhead""","0.7257322300766759","0.8215846910356372","0.11979943951427724","5","18.564"
"29","170","""schwarz""","true","0","5","false","0.026487612080868337","""showerhead""","0.7766012790680332","0.8163015472329597","0.2547058016174797","5","18.264000000000003"
"29","220","""schwarz""","true","0","5","false","0.02740654855826355","""showerhead""","0.7766012790680332","0.8163015472329597","0.2547058016174797","5","18.211999999999996"
"29","295","""schwarz""","true","0","5","false","0.028018495176457756","""showerhead""","0.710916360753199","0.8612286704168108","0.2547058016174797","5","18.064"
"30","5","""schwarz""","false","0","5","false","0.02150845848690057","""showerhead""","0.9896663115175341","0.28789999679110934","0.16115729849729155","5","1062.22"
"30","20","""schwarz""","true","0","5","false","0.02150845848690057","""showerhead""","0.9896663115175341","0.28789999679110934","0.16115729849729155","5","31.111999999999995"
"30","45","""schwarz""","true","0","5","false","0.020919655296327132","""showerhead""","0.9606797397758101","0.28789999679110934","0.16115729849729155","5","30.112000000000002"
"30","95","""schwarz""","true","0","5","false","0.018444030693573397","""showerhead""","0.9606797397758101","0.28789999679110934","0.16115729849729155","5","29.212000000000003"
"30","100","""schwarz""","true","0","5","false","0.018444030693573397","""showerhead""","0.9606797397758101","0.28789999679110934","0.21217385249144616","5","28.611999999999995"
"30","195","""schwarz""","true","0","5","false","0.014004478583196167","""showerhead""","1","0.3817111858372869","0.19506200875641644","5","22.312"
"30","215","""schwarz""","true","0","5","false","0.014004478583196167","""showerhead""","1","0.3070368648802844","0.20326402700752416","5","20.764000000000003"
"31","5","""schwarz""","false","0","5","false","0.03987306204621452","""showerhead""","0.8606860646315573","0.6179439771395643","0.7536096685702507","5","1069.52"
"31","10","""schwarz""","true","0","5","false","0.03987306204621452","""showerhead""","0.8606860646315573","0.6179439771395643","0.7536096685702507","5","43.92"
"31","45","""schwarz""","true","0","5","false","0.03987306204621452","""showerhead""","0.9182184928848819","0.6179439771395643","0.7536096685702507","5","35.82"
"31","50","""schwarz""","true","0","5","false","0.03869846905913269","""showerhead""","1","0.6179439771395643","0.7536096685702507","5","26.412000000000003"
"31","60","""schwarz""","true","0","5","false","0.03759320631762551","""showerhead""","1","0.6179439771395643","0.8210388353084135","5","24.512"
"31","85","""schwarz""","true","0","5","false","0.03375435082133062","""showerhead""","1","0.6179439771395643","0.8210388353084135","5","18.964000000000002"
"31","95","""schwarz""","true","0","5","false","0.03375435082133062","""showerhead""","1","0.6179439771395643","0.954779612575724","5","18.68"
"31","105","""schwarz""","true","0","5","false","0.03375435082133062","""showerhead""","1","0.6443125997550562","1","5","17.164"
"31","210","""schwarz""","true","0","5","false","0.032019153624855454","""showerhead""","0.8923774828356847","0.6443125997550562","1","5","16.864"
"31","250","""schwarz""","true","0","5","false","0.032019153624855454","""showerhead""","0.8713729320778274","0.6919792964610932","1","5","16.764000000000003"
"31","295","""schwarz""","true","0","5","false","0.02985154453631989","""showerhead""","0.8713729320778274","0.6919792964610932","1","5","16.612"
"32","5","""schwarz""","false","0","5","false","0.0076446974728438125","""showerhead""","0.3807745563117928","0.36904585190760164","0.32911382919357046","5","1031.82"
"32","10","""schwarz""","false","0","5","false","0.004","""showerhead""","0.3807745563117928","0.36904585190760164","0.32911382919357046","5","1017.312"
"32","25","""schwarz""","false","0","5","false","0.004","""showerhead""","0.3957214704770663","0.36904585190760164","0.1995650873720819","5","1016.612"
"32","40","""schwarz""","true","0","5","false","0.004","""showerhead""","0.3957214704770663","0.36904585190760164","0.1995650873720819","5","26.88"
"32","60","""schwarz""","true","0","5","false","0.00563993065805915","""showerhead""","0.5259904598546092","0.36904585190760164","0.1995650873720819","5","23.18"
"32","75","""schwarz""","true","0","5","false","0.00880408852631552","""showerhead""","0.5259904598546092","0.36904585190760164","0.1995650873720819","5","19.080000000000002"
"32","80","""schwarz""","true","0","5","false","0.00880408852631552","""showerhead""","0.5259904598546092","0.36904585190760164","0.285939585808361","5","17.98"
"32","100","""schwarz""","true","0","5","false","0.01166344469964712","""showerhead""","0.5259904598546092","0.36904585190760164","0.2492435460623645","5","17.764000000000003"
"32","115","""schwarz""","true","0","5","false","0.012415467975944252","""showerhead""","0.5259904598546092","0.36904585190760164","0.2492435460623645","5","16.112000000000002"
"32","150","""schwarz""","true","0","5","false","0.012415467975944252","""showerhead""","0.5259904598546092","0.36904585190760164","0.3227233547055652","5","15.764000000000003"
"32","165","""schwarz""","true","0","5","false","0.012880530765798856","""showerhead""","0.5259904598546092","0.36904585190760164","0.3227233547055652","5","15.164000000000001"
"33","5","""schwarz""","false","0","5","false","0.029109878080241697","""showerhead""","0.2797606871589089","0.27852132076014646","0.29011604626315146","5","1069.72"
"33","10","""schwarz""","false","0","5","false","0.029109878080241697","""showerhead""","0.34748335458350776","0.27852132076014646","0.29011604626315146","5","1069.62"
"33","15","""schwarz""","false","0","5","false","0.029109878080241697","""showerhead""","0.34748335458350776","0.26061518917831905","0.29011604626315146","5","1069.32"
"33","30","""schwarz""","true","0","5","false","0.029109878080241697","""showerhead""","0.419818387799494","0.26061518917831905","0.29562727021654145","5","1062.62"
"33","85","""schwarz""","true","0","5","false","0.02746049659849153","""showerhead""","0.419818387799494","0.24706592490858542","0.29562727021654145","5","1062.42"
"33","95","""schwarz""","true","0","5","false","0.025345381358247723","""showerhead""","0.419818387799494","0.24706592490858542","0.29562727021654145","5","1058.62"
"33","115","""schwarz""","true","0","5","false","0.025345381358247723","""showerhead""","0.419818387799494","0.37324185147077005","0.29562727021654145","5","1055.02"
"33","120","""schwarz""","true","0","5","false","0.025345381358247723","""showerhead""","0.49086142989444714","0.37324185147077005","0.29562727021654145","5","1054.62"
"33","130","""schwarz""","true","0","5","false","0.025345381358247723","""showerhead""","0.49086142989444714","0.37324185147077005","0.29930202586329313","5","1054.32"
"33","145","""schwarz""","true","0","5","false","0.025345381358247723","""showerhead""","0.49086142989444714","0.39180355322986793","0.29930202586329313","5","1053.82"
"33","150","""schwarz""","true","0","5","false","0.021754898930234495","""showerhead""","0.49086142989444714","0.39180355322986793","0.29930202586329313","5","46.519999999999996"
"33","155","""schwarz""","true","0","5","false","0.021754898930234495","""showerhead""","0.5710218327547258","0.39180355322986793","0.29930202586329313","5","36.72"
"33","170","""schwarz""","true","0","5","false","0.021754898930234495","""showerhead""","0.5710218327547258","0.39180355322986793","0.5172614787837875","5","36.019999999999996"
"33","185","""schwarz""","true","0","5","false","0.021754898930234495","""showerhead""","0.6433572592476798","0.39180355322986793","0.5172614787837875","5","35.32"
"33","195","""schwarz""","true","0","5","false","0.021754898930234495","""showerhead""","0.6433572592476798","0.39180355322986793","0.5286594511933298","5","26.420000000000005"
"33","205","""schwarz""","true","0","5","false","0.019662088645981287","""showerhead""","0.6433572592476798","0.39180355322986793","0.5286594511933298","5","23.64"
"33","215","""schwarz""","true","0","5","false","0.017898916439618783","""showerhead""","0.6433572592476798","0.39180355322986793","0.5286594511933298","5","20.912"
"33","220","""schwarz""","true","0","5","false","0.017898916439618783","""showerhead""","0.6433572592476798","0.5246220780071281","0.5286594511933298","5","20.112"
"33","240","""schwarz""","true","0","5","false","0.017898916439618783","""showerhead""","0.6283380791289206","0.5246220780071281","0.5286594511933298","5","16.912"
"33","285","""schwarz""","true","0","5","false","0.017898916439618783","""showerhead""","0.6283380791289206","0.5246220780071281","0.8211595907800517","5","15.864"
"33","290","""schwarz""","true","0","5","false","0.017898916439618783","""showerhead""","0.399873034826412","0.5246220780071281","0.8211595907800517","5","15.411999999999999"
"34","5","""schwarz""","false","0","5","false","0.013779664841212935","""showerhead""","0.9761029832327964","0.7473883349333535","0.9852973041299443","5","1018.812"
"34","15","""schwarz""","false","0","5","false","0.009475080413844685","""showerhead""","0.8173945883698297","0.7473883349333535","0.9852973041299443","5","1014.512"
"34","25","""schwarz""","false","0","5","false","0.009475080413844685","""showerhead""","0.8173945883698297","0.8258060964392403","0.9806868003767386","5","1013.364"
"34","50","""schwarz""","true","0","5","false","0.009475080413844685","""showerhead""","0.8173945883698297","0.7388234972828596","0.9806868003767386","5","28.380000000000003"
"34","55","""schwarz""","true","0","5","false","0.009308372224527952","""showerhead""","0.8173945883698297","0.7388234972828596","0.9806868003767386","5","26.880000000000003"
"34","145","""schwarz""","true","0","5","false","0.009308372224527952","""showerhead""","0.6447611531145371","0.6853529415097785","0.9806868003767386","5","25.680000000000003"
"34","150","""schwarz""","true","0","5","false","0.009308372224527952","""showerhead""","0.6447611531145371","0.6853529415097785","1","5","24.880000000000003"
"34","160","""schwarz""","true","0","5","false","0.009308372224527952","""showerhead""","0.6447611531145371","0.5348659269832838","1","5","24.38"
"34","170","""schwarz""","true","0","5","false","0.011233688869173981","""showerhead""","0.6447611531145371","0.5348659269832838","1","5","23.580000000000002"
"34","175","""schwarz""","true","0","5","false","0.011233688869173981","""showerhead""","0.6447611531145371","0.5348659269832838","0.9878512023774417","5","20.680000000000003"
"34","200","""schwarz""","true","0","5","false","0.011233688869173981","""showerhead""","0.5365694845861158","0.5348659269832838","0.9878512023774417","5","19.680000000000003"
"34","210","""schwarz""","true","0","5","false","0.011233688869173981","""showerhead""","0.5365694845861158","0.4117182826187616","0.9878512023774417","5","17.18"
"34","215","""schwarz""","true","0","5","false","0.011233688869173981","""showerhead""","0.5365694845861158","0.47716168250756963","0.9878512023774417","5","16.880000000000003"
"34","220","""schwarz""","true","0","5","false","0.013124705012401225","""showerhead""","0.5365694845861158","0.47716168250756963","0.8481856278652392","5","12.964000000000002"
"34","255","""schwarz""","true","0","5","false","0.014620439573643099","""showerhead""","0.5365694845861158","0.47716168250756963","0.8481856278652392","5","12.863999999999999"
"34","260","""schwarz""","true","0","5","false","0.014620439573643099","""showerhead""","0.5365694845861158","0.47716168250756963","0.8923533513945625","5","12.579999999999998"
"35","5","""schwarz""","false","0","5","false","0.010270505357870705","""showerhead""","0.4307625327649791","0.9126590840183632","0.2894502694844735","5","1022.72"
"35","15","""schwarz""","false","0","5","false","0.010270505357870705","""showerhead""","0.4307625327649791","0.9705792139713753","0.2894502694844735","5","1017.62"
"35","20","""schwarz""","false","0","5","false","0.010270505357870705","""showerhead""","0.4307625327649791","0.9705792139713753","0.43067364409621994","5","1015.472"
"35","25","""schwarz""","false","0","5","false","0.010270505357870705","""showerhead""","0.4307625327649791","0.9705792139713753","0.5125464908739844","5","1014.072"
"35","45","""schwarz""","true","0","5","false","0.010270505357870705","""showerhead""","0.4307625327649791","0.9705792139713753","0.5125464908739844","5","27.48"
"35","55","""schwarz""","true","0","5","false","0.01072941053882338","""showerhead""","0.4307625327649791","0.9705792139713753","0.5125464908739844","5","26.679999999999996"
"35","70","""schwarz""","true","0","5","false","0.01072941053882338","""showerhead""","0.3011095210478813","0.9705792139713753","0.5125464908739844","5","24.580000000000005"
"35","80","""schwarz""","true","0","5","false","0.01072941053882338","""showerhead""","0.3011095210478813","0.9073416202937142","0.5125464908739844","5","24.48"
"35","85","""schwarz""","true","0","5","false","0.0101569457314584","""showerhead""","0.3011095210478813","0.9073416202937142","0.5125464908739844","5","23.78"
"35","95","""schwarz""","true","0","5","false","0.011047565416972509","""showerhead""","0.3011095210478813","0.9073416202937142","0.5125464908739844","5","22.68"
"35","105","""schwarz""","true","0","5","false","0.013602706581484282","""showerhead""","0.2538366486341435","0.9073416202937142","0.5125464908739844","5","19.38"
"35","115","""schwarz""","true","0","5","false","0.013602706581484282","""showerhead""","0.09003376091801134","0.9073416202937142","0.5125464908739844","5","14.707999999999998"
"35","135","""schwarz""","true","0","5","false","0.013602706581484282","""showerhead""","0.09003376091801134","0.8189865450476346","0.6117327609262415","5","11.808"
"35","145","""schwarz""","true","0","5","false","0.016287822178596523","""showerhead""","0.09003376091801134","0.8189865450476346","0.6117327609262415","5","11.68"
"35","150","""schwarz""","true","0","5","false","0.015574501605551065","""showerhead""","0.09003376091801134","0.8189865450476346","0.6117327609262415","5","10.472000000000001"
"35","160","""schwarz""","true","0","5","false","0.015574501605551065","""showerhead""","0.09003376091801134","0.8189865450476346","0.7223299848013378","5","9.172"
"35","175","""schwarz""","true","0","5","false","0.016342905746807707","""showerhead""","0.09003376091801134","0.8189865450476346","0.7223299848013378","5","8.639999999999999"
"35","230","""schwarz""","true","0","5","false","0.016342905746807707","""showerhead""","0.09003376091801134","0.8189865450476346","0.8080913521053852","5","7.640000000000001"
"35","265","""schwarz""","true","0","5","false","0.0167730584119726","""showerhead""","0.09003376091801134","0.8044004059158303","0.8080913521053852","5","7.572000000000001"
"36","5","""schwarz""","true","0","5","false","0.032291437480040444","""showerhead""","0.6554336803261773","0.2121264011413575","0.0715728001757645","5","1064.32"
"36","30","""schwarz""","true","0","5","false","0.02245477241842191","""showerhead""","0.6554336803261773","0.2121264011413575","0.0715728001757645","5","52.32"
"36","40","""schwarz""","true","0","5","false","0.019267073787119542","""showerhead""","0.6554336803261773","0.2121264011413575","0.0715728001757645","5","39.62"
"36","60","""schwarz""","true","0","5","false","0.0194925640528811","""showerhead""","0.6554336803261773","0.2121264011413575","0.1445005719021158","5","37.919999999999995"
"36","65","""schwarz""","true","0","5","false","0.0194925640528811","""showerhead""","0.6554336803261773","0.19627126748700935","0.1445005719021158","5","34.64"
"36","70","""schwarz""","true","0","5","false","0.0194925640528811","""showerhead""","0.6554336803261773","0.341193551944309","0.1445005719021158","5","31.840000000000003"
"36","85","""schwarz""","true","0","5","false","0.017616712431096446","""showerhead""","0.6554336803261773","0.341193551944309","0.1445005719021158","5","28.012"
"36","90","""schwarz""","true","0","5","false","0.017003033547083147","""showerhead""","0.6554336803261773","0.341193551944309","0.1445005719021158","5","24.712"
"36","115","""schwarz""","true","0","5","false","0.017003033547083147","""showerhead""","0.6554336803261773","0.5864760630230959","0.1445005719021158","5","18.011999999999997"
"36","125","""schwarz""","true","0","5","false","0.017003033547083147","""showerhead""","0.5560269228994686","0.5864760630230959","0.1445005719021158","5","17.964000000000002"
"36","145","""schwarz""","true","0","5","false","0.017003033547083147","""showerhead""","0.5560269228994686","0.75779703974702","0.07868309890398761","5","14.764"
"36","195","""schwarz""","true","0","5","false","0.017003033547083147","""showerhead""","0.4440411953036694","0.75779703974702","0.07868309890398761","5","14.664000000000001"
"36","215","""schwarz""","true","0","5","false","0.017003033547083147","""showerhead""","0.34403017595585694","0.75779703974702","0.07868309890398761","5","14.239999999999998"
"37","5","""schwarz""","false","0","5","false","0.023356903121224654","""showerhead""","0.23366556828131946","0.3470671322041138","0.5933476349549117","5","1067.82"
"37","10","""schwarz""","true","0","5","false","0.023356903121224654","""showerhead""","0.23366556828131946","0.3470671322041138","0.5933476349549117","5","1054.62"
"37","15","""schwarz""","true","0","5","false","0.023356903121224654","""showerhead""","0.1506209645984702","0.3470671322041138","0.5933476349549117","5","1054.52"
"37","40","""schwarz""","true","0","5","false","0.023356903121224654","""showerhead""","0.1506209645984702","0.4400626325090116","0.5933476349549117","5","52.72"
"37","70","""schwarz""","true","0","5","false","0.020370782421736545","""showerhead""","0.1506209645984702","0.4400626325090116","0.5933476349549117","5","45.92"
"37","80","""schwarz""","true","0","5","false","0.020370782421736545","""showerhead""","0.1233503110931715","0.4400626325090116","0.5933476349549117","5","42.82"
"37","95","""schwarz""","true","0","5","false","0.020370782421736545","""showerhead""","0.1233503110931715","0.5873346927249139","0.5933476349549117","5","38.42"
"37","100","""schwarz""","true","0","5","false","0.01912116652055284","""showerhead""","0.1233503110931715","0.5873346927249139","0.5933476349549117","5","32.92"
"37","115","""schwarz""","true","0","5","false","0.01912116652055284","""showerhead""","0.1233503110931715","0.5873346927249139","0.6182587552166943","5","29.82"
"37","130","""schwarz""","true","0","5","false","0.01912116652055284","""showerhead""","0.13717528910010193","0.5873346927249139","0.6182587552166943","5","27.82"
"37","145","""schwarz""","true","0","5","false","0.01912116652055284","""showerhead""","0.3689778581024889","0.5873346927249139","0.6182587552166943","5","17.94"
"37","180","""schwarz""","true","0","5","false","0.018865248264686597","""showerhead""","0.38779004008845835","0.5873346927249139","0.6182587552166943","5","16.439999999999998"
"37","195","""schwarz""","true","0","5","false","0.018865248264686597","""showerhead""","0.38779004008845835","0.5873346927249139","0.65270508969026","5","16.14"
"37","205","""schwarz""","true","0","5","false","0.018865248264686597","""showerhead""","0.43912612165852793","0.6703922880394992","0.65270508969026","5","15.939999999999998"
"37","215","""schwarz""","true","0","5","false","0.015921529116363763","""showerhead""","0.36664985109720316","0.6703922880394992","0.65270508969026","5","12.240000000000002"
"37","220","""schwarz""","true","0","5","false","0.015921529116363763","""showerhead""","0.36664985109720316","0.6703922880394992","0.4713426332143079","5","11.864"
"37","265","""schwarz""","true","0","5","false","0.0162659142158747","""showerhead""","0.36664985109720316","0.6703922880394992","0.4713426332143079","5","11.464000000000002"
"37","280","""schwarz""","true","0","5","false","0.0162659142158747","""showerhead""","0.2957672206727567","0.6703922880394992","0.46279262567072127","5","10.712000000000002"
"38","5","""schwarz""","false","0","5","false","0.012880918346754776","""showerhead""","0.5908066022866759","0.9746628835001251","0.6263538359495848","5","1012.772"
"38","15","""schwarz""","false","0","5","false","0.012880918346754776","""showerhead""","0.5908066022866759","0.9746628835001251","0.7481813970294686","5","1010.392"
"38","25","""schwarz""","true","0","5","false","0.012880918346754776","""showerhead""","0.5908066022866759","1","0.7481813970294686","5","28.580000000000002"
"38","30","""schwarz""","true","0","5","false","0.012880918346754776","""showerhead""","0.5908066022866759","1","0.8385497374132854","5","27.38"
"38","60","""schwarz""","true","0","5","false","0.012880918346754776","""showerhead""","0.4728194522872887","1","0.8385497374132854","5","25.78"
"38","80","""schwarz""","true","0","5","false","0.013933654079178999","""showerhead""","0.4728194522872887","0.9298230629330431","0.8777382034939709","5","24.28"
"38","95","""schwarz""","true","0","5","false","0.013933654079178999","""showerhead""","0.47035001158374456","0.9298230629330431","0.8777382034939709","5","22.78"
"38","100","""schwarz""","true","0","5","false","0.013933654079178999","""showerhead""","0.47035001158374456","0.9498058298877314","0.8777382034939709","5","22.680000000000003"
"38","110","""schwarz""","true","0","5","false","0.013933654079178999","""showerhead""","0.47035001158374456","0.7904763492868541","0.8777382034939709","5","20.380000000000003"
"38","130","""schwarz""","true","0","5","false","0.013933654079178999","""showerhead""","0.27695608186298304","0.7904763492868541","0.8777382034939709","5","15.680000000000001"
"38","160","""schwarz""","true","0","5","false","0.01800448038326114","""showerhead""","0.27695608186298304","0.8464860463772316","0.8777382034939709","5","11.808"
"38","165","""schwarz""","true","0","5","false","0.01800448038326114","""showerhead""","0.23149009953851551","0.8464860463772316","0.8777382034939709","5","9.908"
"38","170","""schwarz""","true","0","5","false","0.020400183628098263","""showerhead""","0.23149009953851551","0.8464860463772316","0.8777382034939709","5","8.24"
"38","190","""schwarz""","true","0","5","false","0.018553896440894748","""showerhead""","0.23149009953851551","0.8464860463772316","0.9141963413795501","5","7.0920000000000005"
"39","5","""schwarz""","false","0","5","false","0.029380369276065875","""showerhead""","0.8051805614583984","0.21012994761255843","0.6014005838763548","5","1068.72"
"39","10","""schwarz""","true","0","5","false","0.029380369276065875","""showerhead""","0.8051805614583984","0.21012994761255843","0.6014005838763548","5","1058.12"
"39","15","""schwarz""","true","0","5","false","0.029380369276065875","""showerhead""","0.8051805614583984","0.19195523999281966","0.6014005838763548","5","1049.82"
"39","20","""schwarz""","true","0","5","false","0.019739339056158767","""showerhead""","0.8051805614583984","0.19195523999281966","0.6014005838763548","5","30.339999999999996"
"39","25","""schwarz""","true","0","5","false","0.019739339056158767","""showerhead""","0.8051805614583984","0.19195523999281966","0.6552420129647817","5","29.740000000000002"
"39","40","""schwarz""","true","0","5","false","0.011982570997343532","""showerhead""","0.8051805614583984","0.19195523999281966","0.51270471058999","5","20.012"
"39","55","""schwarz""","true","0","5","false","0.012967442229836462","""showerhead""","0.8051805614583984","0.19195523999281966","0.51270471058999","5","18.764000000000003"
"39","150","""schwarz""","true","0","5","false","0.012299717347017625","""showerhead""","0.8051805614583984","0.2804224160990112","0.4448581101205785","5","18.412000000000003"
"39","155","""schwarz""","true","0","5","false","0.012299717347017625","""showerhead""","0.5422187726715906","0.2804224160990112","0.4448581101205785","5","18.211999999999996"
"39","160","""schwarz""","true","0","5","false","0.012299717347017625","""showerhead""","0.674377895253517","0.2804224160990112","0.4448581101205785","5","17.612"
"39","165","""schwarz""","true","0","5","false","0.01045001802231484","""showerhead""","0.674377895253517","0.08363170608167783","0.4448581101205785","5","17.012"
"39","240","""schwarz""","true","0","5","false","0.008637697918753965","""showerhead""","0.6955551028009407","0.08363170608167783","0.5322698636925167","5","16.98"
"39","255","""schwarz""","true","0","5","false","0.008637697918753965","""showerhead""","0.6640993615668503","0.08363170608167783","0.5322698636925167","5","16.880000000000003"
"40","5","""schwarz""","true","0","5","false","0.018345531166662828","""showerhead""","0.03380388302511228","0.570689688901485","0.9794153505033553","5","21.02"
"40","30","""schwarz""","true","0","5","false","0.018345531166662828","""showerhead""","0.03380388302511228","0.606543296805702","0.8985307614802978","5","18.319999999999997"
"40","40","""schwarz""","true","0","5","false","0.017891066905932392","""showerhead""","0.03380388302511228","0.765682908570464","0.8985307614802978","5","12.172"
"40","45","""schwarz""","true","0","5","false","0.017891066905932392","""showerhead""","0.03380388302511228","0.765682908570464","0.8541366086265509","5","11.120000000000001"
"40","60","""schwarz""","true","0","5","false","0.017891066905932392","""showerhead""","0.03380388302511228","0.8323650925621394","0.9855058988674643","5","7.6080000000000005"
"40","240","""schwarz""","true","0","5","false","0.017083785536266126","""showerhead""","0.10010270906473312","0.7743147299829348","0.876275171980166","5","7.192"
"41","5","""schwarz""","true","0","5","false","0.010963014012091266","""showerhead""","0.36652989788143675","0.9582671542585668","0.8634521625644362","5","25.179999999999996"
"41","10","""schwarz""","true","0","5","false","0.010963014012091266","""showerhead""","0.36652989788143675","1","0.8634521625644362","5","24.88"
"41","55","""schwarz""","true","0","5","false","0.011900336031622","""showerhead""","0.10770846866001813","1","0.9892593158425155","5","20.98"
"41","90","""schwarz""","true","0","5","false","0.011900336031622","""showerhead""","0.10770846866001813","1","0.9303266696355867","5","19.08"
"41","235","""schwarz""","true","0","5","false","0.014653562282037853","""showerhead""","0.22683743219475738","0.9101058196519264","0.7816834229228881","5","15.68"
"41","250","""schwarz""","true","0","5","false","0.01624231467845796","""showerhead""","0.22683743219475738","0.9101058196519264","0.7816834229228881","5","11.98"
"41","280","""schwarz""","true","0","5","false","0.0181010981685383","""showerhead""","0.22683743219475738","0.9101058196519264","0.7816834229228881","5","9.891999999999998"
"42","5","""schwarz""","false","0","5","false","0.033356487242076","""showerhead""","0.37572277536115906","0.4797801992766604","0.545490205083881","5","1069.82"
"42","20","""schwarz""","true","0","5","false","0.03894809642789457","""showerhead""","0.37572277536115906","0.3675789009062047","0.545490205083881","5","1069.02"
"42","30","""schwarz""","true","0","5","false","0.034680528435201446","""showerhead""","0.37572277536115906","0.3675789009062047","0.545490205083881","5","1066.92"
"42","40","""schwarz""","true","0","5","false","0.034680528435201446","""showerhead""","0.37572277536115906","0.3675789009062047","0.529553082962127","5","1066.62"
"42","75","""schwarz""","true","0","5","false","0.031219003234523694","""showerhead""","0.3089261887705836","0.38856255654743765","0.529553082962127","5","1065.72"
"42","80","""schwarz""","true","0","5","false","0.031219003234523694","""showerhead""","0.4214797813183673","0.38856255654743765","0.529553082962127","5","1064.92"
"42","85","""schwarz""","true","0","5","false","0.031219003234523694","""showerhead""","0.4470558712268306","0.38856255654743765","0.529553082962127","5","1064.62"
"42","95","""schwarz""","true","0","5","false","0.031219003234523694","""showerhead""","0.4470558712268306","0.3624964134238611","0.529553082962127","5","1062.82"
"42","135","""schwarz""","true","0","5","false","0.028977940838874384","""showerhead""","0.5246925068811342","0.3624964134238611","0.5265158925534766","5","1060.22"
