"search-number","evaluation","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","fitness","num-replicates","best-fitness-so-far"
"2","135","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6584036746066021","0.8287057684656023","1028.309","5","28.988999999999997"
"2","140","1000","""suslab""","""schwarz-alternative""","true","1","false","0.021308952718303437","""showerhead""","0.5363658515194067","0.6032118236663092","0.8287057684656023","1028.88","5","28.988999999999997"
"2","145","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.49482885816803807","0.8287057684656023","1028.032","5","28.988999999999997"
"2","150","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.5023485121452539","0.6032118236663092","0.8287057684656023","1028.419","5","28.988999999999997"
"2","155","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5825138309541809","0.8287057684656023","1028.869","5","28.988999999999997"
"2","160","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.8849644943252768","1029.291","5","28.988999999999997"
"2","165","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03178901136992701","""showerhead""","0.46918161070705466","0.5997484918469002","0.8287057684656023","1029.058","5","28.988999999999997"
"2","170","1000","""suslab""","""schwarz-alternative""","true","1","false","0.02573313320386413","""showerhead""","0.46918161070705466","0.6032118236663092","0.8287057684656023","1029.03","5","28.988999999999997"
"2","175","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","28.886999999999997","5","28.886999999999997"
"2","180","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5693428392380748","0.7318225446055","1028.011","5","28.886999999999997"
"2","185","1000","""suslab""","""schwarz-alternative""","true","1","false","0.024369374593269457","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","1028.502","5","28.886999999999997"
"2","190","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.42925569475887876","0.6032118236663092","0.7318225446055","1028.068","5","28.886999999999997"
"2","195","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7645614088809497","1028.163","5","28.886999999999997"
"2","200","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.731840295018456","1028.494","5","28.886999999999997"
"2","205","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7378446398977673","1028.33","5","28.886999999999997"
"2","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7805423087382724","1027.81","5","28.886999999999997"
"2","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.029348165230145003","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","1028.167","5","28.886999999999997"
"2","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.391288986452828","0.6032118236663092","0.7318225446055","1027.922","5","28.886999999999997"
"2","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.0257358921425139","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","1028.201","5","28.886999999999997"
"2","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030526610928882376","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","1028.638","5","28.886999999999997"
"2","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5466655809722138","0.7318225446055","1028.101","5","28.886999999999997"
"2","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.7325701121074278","1028.994","5","28.886999999999997"
"2","245","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.8997825717083054","1027.45","5","28.886999999999997"
"2","250","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.6446875056997927","29.411","5","28.886999999999997"
"2","255","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.549778507157856","0.6032118236663092","0.7318225446055","1028.512","5","28.886999999999997"
"2","260","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.5050858183269807","1027.896","5","28.886999999999997"
"2","265","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.40781508993103766","0.6032118236663092","0.7318225446055","1027.672","5","28.886999999999997"
"2","270","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03556920045874671","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","1028.419","5","28.886999999999997"
"2","275","1000","""suslab""","""schwarz-alternative""","true","1","false","0.027751141586233208","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","1027.909","5","28.886999999999997"
"2","280","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03096382916812354","""showerhead""","0.46918161070705466","0.6032118236663092","0.7318225446055","1028.929","5","28.886999999999997"
"2","285","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.562014267777736","0.7318225446055","1027.924","5","28.886999999999997"
