"search-number","evaluation","evals-requested-so-far","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"3","204","205","1000","""suslab""","""schwarz-alternative""","true","1","false","0.015371548729137055","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""-1120469523""","8.482999999999999","8.482999999999999","8.482999999999999","0","8.482999999999999"
"3","205","205","1000","""suslab""","""schwarz-alternative""","true","1","false","0.015371548729137055","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""1731635627""","6.422","6.422","6.422","0","6.422"
"3","206","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2344988405363862","0.45080280656932614","""-94224763""","13.018999999999998","13.018999999999998","13.018999999999998","0","13.018999999999998"
"3","207","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2344988405363862","0.45080280656932614","""-2063954447""","23.594","23.594","23.594","0","23.594"
"3","208","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2344988405363862","0.45080280656932614","""-841817120""","19.467000000000002","19.467000000000002","19.467000000000002","0","19.467000000000002"
"3","209","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2344988405363862","0.45080280656932614","""865208936""","15.702000000000002","15.702000000000002","15.702000000000002","0","15.702000000000002"
"3","210","210","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2344988405363862","0.45080280656932614","""779385056""","22.138","22.138","22.138","0","22.138"
"3","211","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.010363054404623609","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""-1191615652""","1028.33","1028.33","1028.33","0","1028.33"
"3","212","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.010363054404623609","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""-1695094698""","23.408000000000005","23.408000000000005","23.408000000000005","0","23.408000000000005"
"3","213","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.010363054404623609","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""-1450676995""","9.322","9.322","9.322","0","9.322"
"3","214","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.010363054404623609","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""1592889215""","1027.032","1027.032","1027.032","0","1027.032"
"3","215","215","1000","""suslab""","""schwarz-alternative""","true","1","false","0.010363054404623609","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""765754081""","1025.399","1025.399","1025.399","0","1025.399"
"3","216","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3186384808402772","0.45080280656932614","""-939590734""","10.94","10.94","10.94","0","10.94"
"3","217","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3186384808402772","0.45080280656932614","""-892005919""","11.997000000000002","11.997000000000002","11.997000000000002","0","11.997000000000002"
"3","218","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3186384808402772","0.45080280656932614","""1114462454""","13.392000000000001","13.392000000000001","13.392000000000001","0","13.392000000000001"
"3","219","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3186384808402772","0.45080280656932614","""50548982""","15.651","15.651","15.651","0","15.651"
"3","220","220","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3186384808402772","0.45080280656932614","""896090767""","15.006","15.006","15.006","0","15.006"
"3","221","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01834056180449238","""showerhead""","0.07562784022292111","0.3088083255952752","0.32879020674445314","""912704916""","16.472","16.472","16.472","0","16.472"
"3","222","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01834056180449238","""showerhead""","0.07562784022292111","0.3088083255952752","0.32879020674445314","""-1852977516""","11.052999999999997","11.052999999999997","11.052999999999997","0","11.052999999999997"
"3","223","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01834056180449238","""showerhead""","0.07562784022292111","0.3088083255952752","0.32879020674445314","""-880997164""","17.25","17.25","17.25","0","17.25"
"3","224","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01834056180449238","""showerhead""","0.07562784022292111","0.3088083255952752","0.32879020674445314","""228863199""","12.318000000000001","12.318000000000001","12.318000000000001","0","12.318000000000001"
"3","225","225","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01834056180449238","""showerhead""","0.07562784022292111","0.3088083255952752","0.32879020674445314","""-1141376202""","17.453","17.453","17.453","0","17.453"
"3","226","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4041433779075254","""1016174952""","13.919","13.919","13.919","0","13.919"
"3","227","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4041433779075254","""-949949234""","28.477","28.477","28.477","0","28.477"
"3","228","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4041433779075254","""213436864""","8.645999999999999","8.645999999999999","8.645999999999999","0","8.645999999999999"
"3","229","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4041433779075254","""1196241509""","6.635","6.635","6.635","0","6.635"
"3","230","230","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4041433779075254","""-2005926043""","28.626999999999995","28.626999999999995","28.626999999999995","0","28.626999999999995"
"3","231","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5750567795475306","""401841153""","10.962","10.962","10.962","0","10.962"
"3","232","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5750567795475306","""-460209286""","1028.074","1028.074","1028.074","0","1028.074"
"3","233","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5750567795475306","""-265961865""","18.049000000000003","18.049000000000003","18.049000000000003","0","18.049000000000003"
"3","234","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5750567795475306","""-1720986203""","12.049","12.049","12.049","0","12.049"
"3","235","235","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5750567795475306","""688742805""","9.879000000000001","9.879000000000001","9.879000000000001","0","9.879000000000001"
"3","236","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3991483092786481","""1087653200""","9.056","9.056","9.056","0","9.056"
"3","237","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3991483092786481","""2072471301""","1025.121","1025.121","1025.121","0","1025.121"
"3","238","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3991483092786481","""455149483""","1029.075","1029.075","1029.075","0","1029.075"
"3","239","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3991483092786481","""969153227""","18.866","18.866","18.866","0","18.866"
"3","240","240","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3991483092786481","""-473947487""","21.173","21.173","21.173","0","21.173"
"3","241","245","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2903908663704054","0.45080280656932614","""-163649359""","13.847999999999999","13.847999999999999","13.847999999999999","0","13.847999999999999"
"3","242","245","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2903908663704054","0.45080280656932614","""-1989149555""","16.033","16.033","16.033","0","16.033"
"3","243","245","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2903908663704054","0.45080280656932614","""476401193""","10.374999999999998","10.374999999999998","10.374999999999998","0","10.374999999999998"
"3","244","245","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2903908663704054","0.45080280656932614","""-163353545""","11.533999999999999","11.533999999999999","11.533999999999999","0","11.533999999999999"
"3","245","245","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.2903908663704054","0.45080280656932614","""-1705474539""","17.064000000000004","17.064000000000004","17.064000000000004","0","17.064000000000004"
"3","246","250","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3467797459352845","""2113213560""","14.675999999999998","14.675999999999998","14.675999999999998","0","14.675999999999998"
"3","247","250","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3467797459352845","""-1866952411""","8.232000000000001","8.232000000000001","8.232000000000001","0","8.232000000000001"
"3","248","250","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3467797459352845","""1848687039""","28.662","28.662","28.662","0","28.662"
"3","249","250","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3467797459352845","""-1486555241""","9.084","9.084","9.084","0","9.084"
"3","250","250","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.3467797459352845","""-2037866104""","1028.947","1028.947","1028.947","0","1028.947"
"3","251","255","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5353221428227322","""-628426035""","15.325","15.325","15.325","0","15.325"
"3","252","255","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5353221428227322","""-882451263""","18.161","18.161","18.161","0","18.161"
"3","253","255","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5353221428227322","""-2013718127""","9.95","9.95","9.95","0","9.95"
"3","254","255","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5353221428227322","""451880510""","15.582","15.582","15.582","0","15.582"
"3","255","255","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5353221428227322","""-1800738117""","7.396000000000001","7.396000000000001","7.396000000000001","0","7.396000000000001"
"3","256","260","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.28600212471201464","0.45080280656932614","""1775438594""","13.809000000000001","13.809000000000001","13.809000000000001","0","13.809000000000001"
"3","257","260","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.28600212471201464","0.45080280656932614","""1823445020""","16.17","16.17","16.17","0","16.17"
"3","258","260","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.28600212471201464","0.45080280656932614","""-1273649510""","27.775","27.775","27.775","0","27.775"
"3","259","260","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.28600212471201464","0.45080280656932614","""259458742""","7.705","7.705","7.705","0","7.705"
"3","260","260","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.28600212471201464","0.45080280656932614","""-347345260""","24.395999999999997","24.395999999999997","24.395999999999997","0","24.395999999999997"
"3","261","265","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5308785840344205","""1548629540""","1027.409","1027.409","1027.409","0","1027.409"
"3","262","265","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5308785840344205","""-172780694""","18.388","18.388","18.388","0","18.388"
"3","263","265","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5308785840344205","""-1698935988""","21.708000000000002","21.708000000000002","21.708000000000002","0","21.708000000000002"
"3","264","265","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5308785840344205","""-325075205""","8.409999999999998","8.409999999999998","8.409999999999998","0","8.409999999999998"
"3","265","265","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.5308785840344205","""-1617556149""","11.189","11.189","11.189","0","11.189"
"3","266","270","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.1191593196859967","0.3088083255952752","0.45080280656932614","""-13448357""","23.981000000000005","23.981000000000005","23.981000000000005","0","23.981000000000005"
"3","267","270","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.1191593196859967","0.3088083255952752","0.45080280656932614","""1794356629""","10.595","10.595","10.595","0","10.595"
"3","268","270","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.1191593196859967","0.3088083255952752","0.45080280656932614","""-2121040242""","9.358000000000002","9.358000000000002","9.358000000000002","0","9.358000000000002"
"3","269","270","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.1191593196859967","0.3088083255952752","0.45080280656932614","""-1591165480""","16.080000000000002","16.080000000000002","16.080000000000002","0","16.080000000000002"
"3","270","270","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.1191593196859967","0.3088083255952752","0.45080280656932614","""-34825456""","8.228000000000002","8.228000000000002","8.228000000000002","0","8.228000000000002"
"3","271","275","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.47211398508336716","0.45080280656932614","""1340702104""","1024.837","1024.837","1024.837","0","1024.837"
"3","272","275","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.47211398508336716","0.45080280656932614","""-1061830974""","1025.248","1025.248","1025.248","0","1025.248"
"3","273","275","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.47211398508336716","0.45080280656932614","""-73097817""","19.044","19.044","19.044","0","19.044"
"3","274","275","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.47211398508336716","0.45080280656932614","""-713452925""","12.037","12.037","12.037","0","12.037"
"3","275","275","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.47211398508336716","0.45080280656932614","""2143115855""","27.627999999999997","27.627999999999997","27.627999999999997","0","27.627999999999997"
"3","276","280","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.20960558997904527","0.3088083255952752","0.45080280656932614","""1852278207""","8.503999999999998","8.503999999999998","8.503999999999998","0","8.503999999999998"
"3","277","280","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.20960558997904527","0.3088083255952752","0.45080280656932614","""-720302015""","1027.637","1027.637","1027.637","0","1027.637"
"3","278","280","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.20960558997904527","0.3088083255952752","0.45080280656932614","""-1208757500""","16.893","16.893","16.893","0","16.893"
"3","279","280","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.20960558997904527","0.3088083255952752","0.45080280656932614","""1375698613""","13.486","13.486","13.486","0","13.486"
"3","280","280","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.20960558997904527","0.3088083255952752","0.45080280656932614","""-134101319""","17.548000000000002","17.548000000000002","17.548000000000002","0","17.548000000000002"
"3","281","285","1000","""suslab""","""schwarz-alternative""","true","1","false","0.016448868636556712","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""1643321175""","8.907999999999998","8.907999999999998","8.907999999999998","0","8.907999999999998"
"3","282","285","1000","""suslab""","""schwarz-alternative""","true","1","false","0.016448868636556712","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""1241053434""","13.795000000000002","13.795000000000002","13.795000000000002","0","13.795000000000002"
"3","283","285","1000","""suslab""","""schwarz-alternative""","true","1","false","0.016448868636556712","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""-663448496""","6.761000000000001","6.761000000000001","6.761000000000001","0","6.761000000000001"
"3","284","285","1000","""suslab""","""schwarz-alternative""","true","1","false","0.016448868636556712","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""601748595""","12.197000000000001","12.197000000000001","12.197000000000001","0","12.197000000000001"
"3","285","285","1000","""suslab""","""schwarz-alternative""","true","1","false","0.016448868636556712","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""-906608709""","13.041000000000004","13.041000000000004","13.041000000000004","0","13.041000000000004"
"3","286","290","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01622195726353962","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""2015360017""","25.595000000000002","25.595000000000002","25.595000000000002","0","25.595000000000002"
"3","287","290","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01622195726353962","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""340593765""","15.025","15.025","15.025","0","15.025"
"3","288","290","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01622195726353962","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""497624217""","10.295","10.295","10.295","0","10.295"
"3","289","290","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01622195726353962","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""-715319261""","17.995","17.995","17.995","0","17.995"
"3","290","290","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01622195726353962","""showerhead""","0.07562784022292111","0.3088083255952752","0.45080280656932614","""-61718228""","14.463000000000001","14.463000000000001","14.463000000000001","0","14.463000000000001"
"3","291","295","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""-968142190""","7.339999999999998","7.339999999999998","7.339999999999998","0","7.339999999999998"
"3","292","295","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""-1853992776""","8.565999999999999","8.565999999999999","8.565999999999999","0","8.565999999999999"
"3","293","295","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""1289411918""","9.572","9.572","9.572","0","9.572"
"3","294","295","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""-1434675753""","7.949000000000002","7.949000000000002","7.949000000000002","0","7.949000000000002"
"3","295","295","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""-778424111""","7.270999999999998","7.270999999999998","7.270999999999998","0","7.270999999999998"
"3","296","300","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01789650583376839","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""-517806180""","8.209999999999999","8.209999999999999","8.209999999999999","0","8.209999999999999"
"3","297","300","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01789650583376839","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""534436999""","17.02","17.02","17.02","0","17.02"
"3","298","300","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01789650583376839","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""1318687359""","14.738","14.738","14.738","0","14.738"
"3","299","300","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01789650583376839","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""474045903""","21.571","21.571","21.571","0","21.571"
"3","300","300","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01789650583376839","""showerhead""","0.07562784022292111","0.3088083255952752","0.4209565818245156","""-534838157""","7.659999999999999","7.659999999999999","7.659999999999999","0","7.659999999999999"
"4","1","5","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","0.9807870464923824","0.779282830243934","""-1419784998""","1028.887","1028.887","1028.887","0","1028.887"
"4","2","5","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","0.9807870464923824","0.779282830243934","""-1185238247""","1027.499","1027.499","1027.499","0","1027.499"
"4","3","5","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","0.9807870464923824","0.779282830243934","""-348072571""","28.913","28.913","28.913","0","28.913"
"4","4","5","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","0.9807870464923824","0.779282830243934","""-1839834528""","1028.593","1028.593","1028.593","0","1028.593"
"4","5","5","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","0.9807870464923824","0.779282830243934","""1632304325""","1028.934","1028.934","1028.934","0","1028.934"
"4","6","10","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.7537563880833517","""-688312520""","1028.223","1028.223","1028.223","0","1028.223"
"4","7","10","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.7537563880833517","""-1444540008""","1028.949","1028.949","1028.949","0","1028.949"
"4","8","10","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.7537563880833517","""681273902""","28.160000000000004","28.160000000000004","28.160000000000004","0","28.160000000000004"
"4","9","10","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.7537563880833517","""-2063918113""","1028.557","1028.557","1028.557","0","1028.557"
"4","10","10","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.7537563880833517","""-28996837""","1028.888","1028.888","1028.888","0","1028.888"
"4","11","15","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.8468309215183035","""-12813177""","1029.153","1029.153","1029.153","0","1029.153"
"4","12","15","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.8468309215183035","""1557294756""","27.801999999999996","27.801999999999996","27.801999999999996","0","27.801999999999996"
"4","13","15","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.8468309215183035","""2089868971""","1027.979","1027.979","1027.979","0","1027.979"
"4","14","15","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.8468309215183035","""-1223845465""","1028.467","1028.467","1028.467","0","1028.467"
"4","15","15","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.8468309215183035","""1357917244""","29.387999999999998","29.387999999999998","29.387999999999998","0","29.387999999999998"
"4","16","20","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.871173729010644","""-1845830358""","1028.306","1028.306","1028.306","0","1028.306"
"4","17","20","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.871173729010644","""245367754""","1029.303","1029.303","1029.303","0","1029.303"
"4","18","20","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.871173729010644","""1921767953""","1028.669","1028.669","1028.669","0","1028.669"
"4","19","20","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.871173729010644","""1640180141""","1029.386","1029.386","1029.386","0","1029.386"
"4","20","20","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03055304028343605","""showerhead""","0.4133428867487864","1","0.871173729010644","""-51100863""","28.538999999999998","28.538999999999998","28.538999999999998","0","28.538999999999998"
"4","21","25","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","1","0.871173729010644","""264315694""","1028.275","1028.275","1028.275","0","1028.275"
"4","22","25","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","1","0.871173729010644","""-1426803139""","1029.019","1029.019","1029.019","0","1029.019"
"4","23","25","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","1","0.871173729010644","""1970047209""","1028.627","1028.627","1028.627","0","1028.627"
"4","24","25","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","1","0.871173729010644","""1458172796""","1029.285","1029.285","1029.285","0","1029.285"
"4","25","25","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","1","0.871173729010644","""120455591""","28.439","28.439","28.439","0","28.439"
"4","26","30","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","0.9558455629756129","0.871173729010644","""-967123772""","1028.919","1028.919","1028.919","0","1028.919"
"4","27","30","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","0.9558455629756129","0.871173729010644","""659233154""","1027.842","1027.842","1027.842","0","1027.842"
"4","28","30","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","0.9558455629756129","0.871173729010644","""-93814657""","1029.085","1029.085","1029.085","0","1029.085"
"4","29","30","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","0.9558455629756129","0.871173729010644","""-1868412730""","28.561","28.561","28.561","0","28.561"
"4","30","30","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03593880801188562","""showerhead""","0.4133428867487864","0.9558455629756129","0.871173729010644","""1789613273""","1028.733","1028.733","1028.733","0","1028.733"
"4","31","35","1000","""suslab""","""schwarz-alternative""","true","1","false","0.03544416395303346","""showerhead""","0.4133428867487864","1","0.871173729010644","""1653651549""","28.88","28.88","28.88","0","28.88"
