"search-number","evaluation","evals-requested-so-far","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","197","200","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017406226712709912","""showerhead""","0","0.4700928877827755","0.16952227437814252","""551441219""","29.087","29.087","29.087","0","29.087"
"1","198","200","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017406226712709912","""showerhead""","0","0.4700928877827755","0.16952227437814252","""1224561341""","28.122","28.122","28.122","0","28.122"
"1","199","200","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017406226712709912","""showerhead""","0","0.4700928877827755","0.16952227437814252","""1475211738""","28.578999999999997","28.578999999999997","28.578999999999997","0","28.578999999999997"
"1","200","200","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017406226712709912","""showerhead""","0","0.4700928877827755","0.16952227437814252","""832562144""","27.968","27.968","27.968","0","27.968"
"1","201","204","1000","""suslab""","""schwarz-alternative""","true","0","false","0.012000741262029851","""showerhead""","0","0.4700928877827755","0.17006471652856378","""1171416295""","27.714000000000002","27.714000000000002","27.714000000000002","0","27.714000000000002"
"1","202","204","1000","""suslab""","""schwarz-alternative""","true","0","false","0.012000741262029851","""showerhead""","0","0.4700928877827755","0.17006471652856378","""1129676368""","28.911","28.911","28.911","0","28.911"
"1","203","204","1000","""suslab""","""schwarz-alternative""","true","0","false","0.012000741262029851","""showerhead""","0","0.4700928877827755","0.17006471652856378","""-1293347340""","28.554000000000002","28.554000000000002","28.554000000000002","0","28.554000000000002"
"1","204","204","1000","""suslab""","""schwarz-alternative""","true","0","false","0.012000741262029851","""showerhead""","0","0.4700928877827755","0.17006471652856378","""1783389744""","29.308","29.308","29.308","0","29.308"
"1","205","208","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02079952674881301","""showerhead""","0","0.4700928877827755","0.17006471652856378","""-1613458797""","29.831999999999997","29.831999999999997","29.831999999999997","0","29.831999999999997"
"1","206","208","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02079952674881301","""showerhead""","0","0.4700928877827755","0.17006471652856378","""-1382189642""","28.533","28.533","28.533","0","28.533"
"1","207","208","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02079952674881301","""showerhead""","0","0.4700928877827755","0.17006471652856378","""173931324""","29.338","29.338","29.338","0","29.338"
"1","208","208","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02079952674881301","""showerhead""","0","0.4700928877827755","0.17006471652856378","""-64070916""","28.241","28.241","28.241","0","28.241"
"1","209","212","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017406226712709912","""showerhead""","0","0.4700928877827755","0.10630119968963632","""970042426""","28.741","28.741","28.741","0","28.741"
"1","210","212","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017406226712709912","""showerhead""","0","0.4700928877827755","0.10630119968963632","""-1722311456""","27.866","27.866","27.866","0","27.866"
"1","211","212","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017406226712709912","""showerhead""","0","0.4700928877827755","0.10630119968963632","""147475131""","27.741","27.741","27.741","0","27.741"
"1","212","212","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017406226712709912","""showerhead""","0","0.4700928877827755","0.10630119968963632","""13157397""","29.031","29.031","29.031","0","29.031"
"1","213","216","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0","0.4700928877827755","0.10061158039958927","""-372205560""","28.921000000000003","28.921000000000003","28.921000000000003","0","28.921000000000003"
"1","214","216","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0","0.4700928877827755","0.10061158039958927","""-535320075""","27.897","27.897","27.897","0","27.897"
"1","215","216","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0","0.4700928877827755","0.10061158039958927","""543269352""","28.969","28.969","28.969","0","28.969"
"1","216","216","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0","0.4700928877827755","0.10061158039958927","""-1211639264""","29.164","29.164","29.164","0","29.164"
"1","217","220","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.4700928877827755","0.10061158039958927","""-935127298""","28.077","28.077","28.077","0","28.077"
"1","218","220","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.4700928877827755","0.10061158039958927","""318190906""","29.176","29.176","29.176","0","29.176"
"1","219","220","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.4700928877827755","0.10061158039958927","""-314455067""","28.692","28.692","28.692","0","28.692"
"1","220","220","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.4700928877827755","0.10061158039958927","""1540201949""","28.294","28.294","28.294","0","28.294"
"1","221","224","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.46647459134826413","0.10061158039958927","""-450801816""","28.351999999999997","28.351999999999997","28.351999999999997","0","28.351999999999997"
"1","222","224","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.46647459134826413","0.10061158039958927","""1083376900""","28.378","28.378","28.378","0","28.378"
"1","223","224","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.46647459134826413","0.10061158039958927","""-1344054098""","28.238","28.238","28.238","0","28.238"
"1","224","224","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.46647459134826413","0.10061158039958927","""1764022132""","28.157000000000004","28.157000000000004","28.157000000000004","0","28.157000000000004"
"1","225","228","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.46647459134826413","0.050141296308981315","""-1908929099""","28.443000000000005","28.443000000000005","28.443000000000005","0","28.443000000000005"
"1","226","228","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.46647459134826413","0.050141296308981315","""-1160281634""","28.261000000000003","28.261000000000003","28.261000000000003","0","28.261000000000003"
"1","227","228","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.46647459134826413","0.050141296308981315","""-1159908673""","29.485","29.485","29.485","0","29.485"
"1","228","228","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.46647459134826413","0.050141296308981315","""-299168064""","28.961","28.961","28.961","0","28.961"
"1","229","232","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.49677707560256124","0.050141296308981315","""1384928447""","28.942999999999998","28.942999999999998","28.942999999999998","0","28.942999999999998"
"1","230","232","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.49677707560256124","0.050141296308981315","""1435904171""","27.439000000000004","27.439000000000004","27.439000000000004","0","27.439000000000004"
"1","231","232","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.49677707560256124","0.050141296308981315","""759424784""","28.418","28.418","28.418","0","28.418"
"1","232","232","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01224950723208689","""showerhead""","0.04407587733943444","0.49677707560256124","0.050141296308981315","""936240665""","28.841000000000005","28.841000000000005","28.841000000000005","0","28.841000000000005"
"1","233","236","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.04407587733943444","0.23838196070076328","0.050141296308981315","""-1785118954""","28.189999999999998","28.189999999999998","28.189999999999998","0","28.189999999999998"
"1","234","236","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.04407587733943444","0.23838196070076328","0.050141296308981315","""-873315157""","29.147","29.147","29.147","0","29.147"
"1","235","236","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.04407587733943444","0.23838196070076328","0.050141296308981315","""435360082""","29.552","29.552","29.552","0","29.552"
"1","236","236","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.04407587733943444","0.23838196070076328","0.050141296308981315","""152752550""","28.912","28.912","28.912","0","28.912"
"1","237","240","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0","0.23838196070076328","0.050141296308981315","""1357964311""","29.664","29.664","29.664","0","29.664"
"1","238","240","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0","0.23838196070076328","0.050141296308981315","""-597356300""","29.828000000000003","29.828000000000003","29.828000000000003","0","29.828000000000003"
"1","239","240","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0","0.23838196070076328","0.050141296308981315","""-417552116""","28.427000000000003","28.427000000000003","28.427000000000003","0","28.427000000000003"
"1","240","240","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0","0.23838196070076328","0.050141296308981315","""1888785392""","28.884","28.884","28.884","0","28.884"
"1","241","244","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.0349867175578532","0.23838196070076328","0.050141296308981315","""-292146356""","28.891000000000002","28.891000000000002","28.891000000000002","0","28.891000000000002"
"1","242","244","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.0349867175578532","0.23838196070076328","0.050141296308981315","""-1572240734""","28.132999999999996","28.132999999999996","28.132999999999996","0","28.132999999999996"
"1","243","244","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.0349867175578532","0.23838196070076328","0.050141296308981315","""920233113""","28.214","28.214","28.214","0","28.214"
"1","244","244","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.0349867175578532","0.23838196070076328","0.050141296308981315","""1660870817""","28.244","28.244","28.244","0","28.244"
"1","245","248","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.0349867175578532","0.23838196070076328","0","""-1834406111""","28.746","28.746","28.746","0","28.746"
"1","246","248","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.0349867175578532","0.23838196070076328","0","""1263161868""","29.418999999999997","29.418999999999997","29.418999999999997","0","29.418999999999997"
"1","247","248","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.0349867175578532","0.23838196070076328","0","""531740578""","28.892999999999997","28.892999999999997","28.892999999999997","0","28.892999999999997"
"1","248","248","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.0349867175578532","0.23838196070076328","0","""662911362""","28.506","28.506","28.506","0","28.506"
"1","249","252","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.35151088123181873","0.23838196070076328","0.20444991162529258","""2067010437""","26.819","26.819","26.819","0","26.819"
"1","250","252","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.35151088123181873","0.23838196070076328","0.20444991162529258","""1127253446""","28.689000000000004","28.689000000000004","28.689000000000004","0","28.689000000000004"
"1","251","252","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.35151088123181873","0.23838196070076328","0.20444991162529258","""2115153576""","29.145000000000003","29.145000000000003","29.145000000000003","0","29.145000000000003"
"1","252","252","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.35151088123181873","0.23838196070076328","0.20444991162529258","""-841953924""","29.134999999999998","29.134999999999998","29.134999999999998","0","29.134999999999998"
"1","253","256","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3962838777639091","0.23838196070076328","0.36449701447816285","""1125730493""","27.774","27.774","27.774","0","27.774"
"1","254","256","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3962838777639091","0.23838196070076328","0.36449701447816285","""-1804025694""","28.863","28.863","28.863","0","28.863"
"1","255","256","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3962838777639091","0.23838196070076328","0.36449701447816285","""923236427""","28.814","28.814","28.814","0","28.814"
"1","256","256","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3962838777639091","0.23838196070076328","0.36449701447816285","""563831719""","28.407","28.407","28.407","0","28.407"
"1","257","260","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3962838777639091","0.2234127537757625","0.36449701447816285","""1636374694""","28.291","28.291","28.291","0","28.291"
"1","258","260","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3962838777639091","0.2234127537757625","0.36449701447816285","""1265645965""","28.296","28.296","28.296","0","28.296"
"1","259","260","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3962838777639091","0.2234127537757625","0.36449701447816285","""847101232""","28.458","28.458","28.458","0","28.458"
"1","260","260","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3962838777639091","0.2234127537757625","0.36449701447816285","""-661777952""","29.39","29.39","29.39","0","29.39"
"1","261","264","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3786339585046559","0.2234127537757625","0.348487554913284","""49144282""","28.532999999999998","28.532999999999998","28.532999999999998","0","28.532999999999998"
"1","262","264","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3786339585046559","0.2234127537757625","0.348487554913284","""-1744652817""","29.646","29.646","29.646","0","29.646"
"1","263","264","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3786339585046559","0.2234127537757625","0.348487554913284","""-1273431651""","28.329","28.329","28.329","0","28.329"
"1","264","264","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.3786339585046559","0.2234127537757625","0.348487554913284","""-977300997""","28.536","28.536","28.536","0","28.536"
"1","265","268","1000","""suslab""","""schwarz-alternative""","true","0","false","0.013672573071977324","""showerhead""","0.3786339585046559","0.2234127537757625","0.348487554913284","""166971969""","28.125999999999998","28.125999999999998","28.125999999999998","0","28.125999999999998"
"1","266","268","1000","""suslab""","""schwarz-alternative""","true","0","false","0.013672573071977324","""showerhead""","0.3786339585046559","0.2234127537757625","0.348487554913284","""1621205443""","30.39","30.39","30.39","0","30.39"
"1","267","268","1000","""suslab""","""schwarz-alternative""","true","0","false","0.013672573071977324","""showerhead""","0.3786339585046559","0.2234127537757625","0.348487554913284","""-1505801291""","28.428","28.428","28.428","0","28.428"
"1","268","268","1000","""suslab""","""schwarz-alternative""","true","0","false","0.013672573071977324","""showerhead""","0.3786339585046559","0.2234127537757625","0.348487554913284","""1010534986""","29.709999999999997","29.709999999999997","29.709999999999997","0","29.709999999999997"
"1","269","272","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.461295072451568","0.2234127537757625","0.348487554913284","""-885132634""","28.329","28.329","28.329","0","28.329"
"1","270","272","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.461295072451568","0.2234127537757625","0.348487554913284","""-1543489665""","28.186999999999998","28.186999999999998","28.186999999999998","0","28.186999999999998"
"1","271","272","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.461295072451568","0.2234127537757625","0.348487554913284","""1033211237""","28.126000000000005","28.126000000000005","28.126000000000005","0","28.126000000000005"
"1","272","272","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.461295072451568","0.2234127537757625","0.348487554913284","""-288362371""","28.861","28.861","28.861","0","28.861"
"1","273","276","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.461295072451568","0.16252562951624017","0.348487554913284","""632949965""","29.497999999999998","29.497999999999998","29.497999999999998","0","29.497999999999998"
"1","274","276","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.461295072451568","0.16252562951624017","0.348487554913284","""-1254270999""","28.066","28.066","28.066","0","28.066"
"1","275","276","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.461295072451568","0.16252562951624017","0.348487554913284","""-1340125238""","28.806000000000004","28.806000000000004","28.806000000000004","0","28.806000000000004"
"1","276","276","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.461295072451568","0.16252562951624017","0.348487554913284","""1852258967""","29.313","29.313","29.313","0","29.313"
"1","277","280","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5500565606652359","0.2234127537757625","0.348487554913284","""-140908560""","28.732","28.732","28.732","0","28.732"
"1","278","280","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5500565606652359","0.2234127537757625","0.348487554913284","""-733610141""","27.642","27.642","27.642","0","27.642"
"1","279","280","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5500565606652359","0.2234127537757625","0.348487554913284","""-227329935""","28.929000000000002","28.929000000000002","28.929000000000002","0","28.929000000000002"
"1","280","280","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5500565606652359","0.2234127537757625","0.348487554913284","""-1415508712""","27.608999999999998","27.608999999999998","27.608999999999998","0","27.608999999999998"
"1","281","284","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5500565606652359","0.21668825073114797","0.348487554913284","""-432848150""","28.938000000000002","28.938000000000002","28.938000000000002","0","28.938000000000002"
"1","282","284","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5500565606652359","0.21668825073114797","0.348487554913284","""657306990""","27.519","27.519","27.519","0","27.519"
"1","283","284","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5500565606652359","0.21668825073114797","0.348487554913284","""-678892191""","28.468","28.468","28.468","0","28.468"
"1","284","284","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5500565606652359","0.21668825073114797","0.348487554913284","""88094364""","29.018","29.018","29.018","0","29.018"
"1","285","288","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5970969359434671","0.21668825073114797","0.4106824849870585","""-267595807""","28.469","28.469","28.469","0","28.469"
"1","286","288","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5970969359434671","0.21668825073114797","0.4106824849870585","""-1238227178""","28.252","28.252","28.252","0","28.252"
"1","287","288","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5970969359434671","0.21668825073114797","0.4106824849870585","""1714360399""","28.656","28.656","28.656","0","28.656"
"1","288","288","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5970969359434671","0.21668825073114797","0.4106824849870585","""-1772018290""","27.479","27.479","27.479","0","27.479"
"1","289","292","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.7889641887300692","0.21668825073114797","0.4106824849870585","""-1272756841""","29.393","29.393","29.393","0","29.393"
"1","290","292","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.7889641887300692","0.21668825073114797","0.4106824849870585","""-405441728""","28.739","28.739","28.739","0","28.739"
"1","291","292","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.7889641887300692","0.21668825073114797","0.4106824849870585","""1799435785""","29.476000000000003","29.476000000000003","29.476000000000003","0","29.476000000000003"
"1","292","292","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.7889641887300692","0.21668825073114797","0.4106824849870585","""1944285732""","28.15","28.15","28.15","0","28.15"
"1","293","296","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5970969359434671","0.34294392459110146","0.4106824849870585","""-2054617258""","28.869","28.869","28.869","0","28.869"
"1","294","296","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5970969359434671","0.34294392459110146","0.4106824849870585","""696394496""","28.394","28.394","28.394","0","28.394"
"1","295","296","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5970969359434671","0.34294392459110146","0.4106824849870585","""-641751184""","27.869999999999997","27.869999999999997","27.869999999999997","0","27.869999999999997"
"1","296","296","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010734326300230948","""showerhead""","0.5970969359434671","0.34294392459110146","0.4106824849870585","""1174524281""","29.216","29.216","29.216","0","29.216"
"1","297","300","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007761253532575712","""showerhead""","0.5970969359434671","0.34294392459110146","0.4106824849870585","""1566521797""","28.753","28.753","28.753","0","28.753"
"1","298","300","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007761253532575712","""showerhead""","0.5970969359434671","0.34294392459110146","0.4106824849870585","""-1145661507""","28.105","28.105","28.105","0","28.105"
"1","299","300","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007761253532575712","""showerhead""","0.5970969359434671","0.34294392459110146","0.4106824849870585","""1509062914""","29.19","29.19","29.19","0","29.19"
"1","300","300","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007761253532575712","""showerhead""","0.5970969359434671","0.34294392459110146","0.4106824849870585","""-243874763""","28.591","28.591","28.591","0","28.591"
"2","1","4","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.559070703171132","0.14865565270063208","0.32322956401815006","""-339091976""","28.828","28.828","28.828","0","28.828"
"2","2","4","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.559070703171132","0.14865565270063208","0.32322956401815006","""-1923727995""","28.422999999999995","28.422999999999995","28.422999999999995","0","28.422999999999995"
"2","3","4","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.559070703171132","0.14865565270063208","0.32322956401815006","""-1961553304""","28.451999999999998","28.451999999999998","28.451999999999998","0","28.451999999999998"
"2","4","4","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.559070703171132","0.14865565270063208","0.32322956401815006","""425023977""","28.386000000000003","28.386000000000003","28.386000000000003","0","28.386000000000003"
"2","5","8","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.559070703171132","0.044579911079202866","0.32322956401815006","""1527116244""","28.493000000000002","28.493000000000002","28.493000000000002","0","28.493000000000002"
"2","6","8","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.559070703171132","0.044579911079202866","0.32322956401815006","""1609756427""","29.102000000000004","29.102000000000004","29.102000000000004","0","29.102000000000004"
"2","7","8","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.559070703171132","0.044579911079202866","0.32322956401815006","""-1480341320""","28.346999999999998","28.346999999999998","28.346999999999998","0","28.346999999999998"
"2","8","8","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.559070703171132","0.044579911079202866","0.32322956401815006","""1321901631""","28.911","28.911","28.911","0","28.911"
"2","9","12","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.5972555477618914","0.14865565270063208","0.32322956401815006","""546969727""","29.057000000000002","29.057000000000002","29.057000000000002","0","29.057000000000002"
"2","10","12","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.5972555477618914","0.14865565270063208","0.32322956401815006","""-1335669528""","28.373","28.373","28.373","0","28.373"
"2","11","12","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.5972555477618914","0.14865565270063208","0.32322956401815006","""1518509082""","28.89","28.89","28.89","0","28.89"
"2","12","12","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.5972555477618914","0.14865565270063208","0.32322956401815006","""215374364""","28.237","28.237","28.237","0","28.237"
"2","13","16","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.6987768990778573","0.14865565270063208","0.32322956401815006","""1782723515""","28.964000000000002","28.964000000000002","28.964000000000002","0","28.964000000000002"
"2","14","16","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.6987768990778573","0.14865565270063208","0.32322956401815006","""-246775729""","29.277","29.277","29.277","0","29.277"
"2","15","16","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.6987768990778573","0.14865565270063208","0.32322956401815006","""-1867009445""","28.64","28.64","28.64","0","28.64"
"2","16","16","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007592884829345672","""showerhead""","0.6987768990778573","0.14865565270063208","0.32322956401815006","""2025820850""","28.877000000000002","28.877000000000002","28.877000000000002","0","28.877000000000002"
"2","17","20","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0052399405789775476","""showerhead""","0.6987768990778573","0.2775825402613949","0.32322956401815006","""-1789238863""","28.073","28.073","28.073","0","28.073"
"2","18","20","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0052399405789775476","""showerhead""","0.6987768990778573","0.2775825402613949","0.32322956401815006","""-1528206732""","29.275000000000002","29.275000000000002","29.275000000000002","0","29.275000000000002"
"2","19","20","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0052399405789775476","""showerhead""","0.6987768990778573","0.2775825402613949","0.32322956401815006","""1994970177""","28.966","28.966","28.966","0","28.966"
"2","20","20","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0052399405789775476","""showerhead""","0.6987768990778573","0.2775825402613949","0.32322956401815006","""2015129382""","27.950000000000003","27.950000000000003","27.950000000000003","0","27.950000000000003"
"2","21","24","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0052399405789775476","""showerhead""","0.8165255657208494","0.2775825402613949","0.32322956401815006","""-1783912249""","28.195000000000004","28.195000000000004","28.195000000000004","0","28.195000000000004"
"2","22","24","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0052399405789775476","""showerhead""","0.8165255657208494","0.2775825402613949","0.32322956401815006","""950679509""","27.852999999999998","27.852999999999998","27.852999999999998","0","27.852999999999998"
"2","23","24","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0052399405789775476","""showerhead""","0.8165255657208494","0.2775825402613949","0.32322956401815006","""1036691134""","28.857","28.857","28.857","0","28.857"
"2","24","24","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0052399405789775476","""showerhead""","0.8165255657208494","0.2775825402613949","0.32322956401815006","""936687042""","30.176000000000002","30.176000000000002","30.176000000000002","0","30.176000000000002"
"2","25","28","1000","""suslab""","""schwarz-alternative""","true","0","false","0.011082231460917935","""showerhead""","0.8165255657208494","0.2775825402613949","0.32322956401815006","""-2109623989""","29.332","29.332","29.332","0","29.332"
"2","26","28","1000","""suslab""","""schwarz-alternative""","true","0","false","0.011082231460917935","""showerhead""","0.8165255657208494","0.2775825402613949","0.32322956401815006","""-750716339""","28.302999999999997","28.302999999999997","28.302999999999997","0","28.302999999999997"
