"search-number","evaluation","evals-requested-so-far","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","70","72","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.4893443527456173","""694693812""","8.255000000000003","8.255000000000003","8.255000000000003","0","8.255000000000003"
"1","71","72","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.4893443527456173","""-500341628""","12.13","12.13","12.13","0","12.13"
"1","72","72","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.4893443527456173","""-1646923473""","10.280000000000003","10.280000000000003","10.280000000000003","0","10.280000000000003"
"1","73","76","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.4292797775372388","""551831074""","9.154","9.154","9.154","0","9.154"
"1","74","76","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.4292797775372388","""-433056564""","10.072999999999999","10.072999999999999","10.072999999999999","0","10.072999999999999"
"1","75","76","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.4292797775372388","""36711589""","9.434000000000001","9.434000000000001","9.434000000000001","0","9.434000000000001"
"1","76","76","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.1394492808294467","0.32579405041831155","0.4292797775372388","""-176627969""","10.259","10.259","10.259","0","10.259"
"1","77","80","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.32579405041831155","0.4292797775372388","""-487018818""","11.956000000000001","11.956000000000001","11.956000000000001","0","11.956000000000001"
"1","78","80","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.32579405041831155","0.4292797775372388","""-1585342063""","8.975999999999999","8.975999999999999","8.975999999999999","0","8.975999999999999"
"1","79","80","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.32579405041831155","0.4292797775372388","""264267512""","8.115000000000002","8.115000000000002","8.115000000000002","0","8.115000000000002"
"1","80","80","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.32579405041831155","0.4292797775372388","""-651122885""","11.1","11.1","11.1","0","11.1"
"1","81","84","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.32579405041831155","0.29756784093714694","""637877577""","10.348","10.348","10.348","0","10.348"
"1","82","84","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.32579405041831155","0.29756784093714694","""921221280""","11.585","11.585","11.585","0","11.585"
"1","83","84","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.32579405041831155","0.29756784093714694","""888556494""","8.906","8.906","8.906","0","8.906"
"1","84","84","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.32579405041831155","0.29756784093714694","""-511692295""","11.977","11.977","11.977","0","11.977"
"1","85","88","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.08028782571390423","0.32579405041831155","0.4292797775372388","""-1176718332""","7.696","7.696","7.696","0","7.696"
"1","86","88","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.08028782571390423","0.32579405041831155","0.4292797775372388","""55370491""","9.858","9.858","9.858","0","9.858"
"1","87","88","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.08028782571390423","0.32579405041831155","0.4292797775372388","""-1400797432""","10.539","10.539","10.539","0","10.539"
"1","88","88","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.08028782571390423","0.32579405041831155","0.4292797775372388","""515536046""","12.433","12.433","12.433","0","12.433"
"1","89","96","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4292797775372388","""-1982866801""","8.767","8.767","8.767","0","8.767"
"1","90","96","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4292797775372388","""1701328136""","6.635000000000002","6.635000000000002","6.635000000000002","0","6.635000000000002"
"1","91","96","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4292797775372388","""197845657""","8.477","8.477","8.477","0","8.477"
"1","92","96","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4292797775372388","""-1386443407""","9.882","9.882","9.882","0","9.882"
"1","93","100","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.21564974966377962","0.3054755621697521","0.4292797775372388","""-1718244152""","29.126000000000005","29.126000000000005","29.126000000000005","0","29.126000000000005"
"1","94","100","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.21564974966377962","0.3054755621697521","0.4292797775372388","""-611355782""","28.438000000000002","28.438000000000002","28.438000000000002","0","28.438000000000002"
"1","95","100","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.21564974966377962","0.3054755621697521","0.4292797775372388","""1298246978""","28.493000000000002","28.493000000000002","28.493000000000002","0","28.493000000000002"
"1","96","100","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0.21564974966377962","0.3054755621697521","0.4292797775372388","""1775207730""","28.226","28.226","28.226","0","28.226"
"1","97","104","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.5485496441034323","""1463659085""","8.327","8.327","8.327","0","8.327"
"1","98","104","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.5485496441034323","""1512759885""","9.528","9.528","9.528","0","9.528"
"1","99","104","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.5485496441034323","""-1705131154""","10.871","10.871","10.871","0","10.871"
"1","100","104","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.5485496441034323","""-958236546""","7.992000000000001","7.992000000000001","7.992000000000001","0","7.992000000000001"
"1","101","108","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4946556458651227","""-242888473""","6.517999999999999","6.517999999999999","6.517999999999999","0","6.517999999999999"
"1","102","108","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4946556458651227","""-1855445327""","9.237","9.237","9.237","0","9.237"
"1","103","108","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4946556458651227","""-40553633""","9.073999999999998","9.073999999999998","9.073999999999998","0","9.073999999999998"
"1","104","108","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4946556458651227","""1679452665""","7.26","7.26","7.26","0","7.26"
"1","105","112","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3929692005467394","0.4946556458651227","""277888929""","12.289","12.289","12.289","0","12.289"
"1","106","112","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3929692005467394","0.4946556458651227","""1039152216""","13.937","13.937","13.937","0","13.937"
"1","107","112","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3929692005467394","0.4946556458651227","""-838420186""","11.905000000000001","11.905000000000001","11.905000000000001","0","11.905000000000001"
"1","108","112","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3929692005467394","0.4946556458651227","""1968797743""","10.839","10.839","10.839","0","10.839"
"1","109","116","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.23813822655180844","""341312368""","9.245000000000001","9.245000000000001","9.245000000000001","0","9.245000000000001"
"1","110","116","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.23813822655180844","""-651502583""","8.668","8.668","8.668","0","8.668"
"1","111","116","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.23813822655180844","""-639897468""","9.776","9.776","9.776","0","9.776"
"1","112","116","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.23813822655180844","""-826229689""","9.153","9.153","9.153","0","9.153"
"1","113","120","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.14168230692014966","0.4946556458651227","""-446923345""","15.685000000000002","15.685000000000002","15.685000000000002","0","15.685000000000002"
"1","114","120","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.14168230692014966","0.4946556458651227","""699223482""","16.413999999999998","16.413999999999998","16.413999999999998","0","16.413999999999998"
"1","115","120","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.14168230692014966","0.4946556458651227","""911579021""","20.538","20.538","20.538","0","20.538"
"1","116","120","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.14168230692014966","0.4946556458651227","""1306360810""","13.79","13.79","13.79","0","13.79"
"1","117","124","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.46902296062455373","""-895342425""","9.09","9.09","9.09","0","9.09"
"1","118","124","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.46902296062455373","""738293912""","10.139000000000001","10.139000000000001","10.139000000000001","0","10.139000000000001"
"1","119","124","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.46902296062455373","""1022173399""","7.949","7.949","7.949","0","7.949"
"1","120","124","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.46902296062455373","""1812582848""","7.980999999999999","7.980999999999999","7.980999999999999","0","7.980999999999999"
"1","121","128","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4557988522366752","""1115067659""","8.286999999999999","8.286999999999999","8.286999999999999","0","8.286999999999999"
"1","122","128","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4557988522366752","""797940644""","9.553","9.553","9.553","0","9.553"
"1","123","128","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4557988522366752","""-39411589""","9.809000000000001","9.809000000000001","9.809000000000001","0","9.809000000000001"
"1","124","128","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.3054755621697521","0.4557988522366752","""724094502""","8.31","8.31","8.31","0","8.31"
"1","125","132","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.24895324239660943","0.46902296062455373","""324059729""","6.101999999999999","6.101999999999999","6.101999999999999","0","6.101999999999999"
"1","126","132","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.24895324239660943","0.46902296062455373","""-185382638""","5.728","5.728","5.728","0","5.728"
"1","127","132","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.24895324239660943","0.46902296062455373","""686579778""","5.989","5.989","5.989","0","5.989"
"1","128","132","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.24895324239660943","0.46902296062455373","""410970619""","6.916","6.916","6.916","0","6.916"
"1","129","136","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.4468199209551699","0.46902296062455373","""-1348303657""","11.361","11.361","11.361","0","11.361"
"1","130","136","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.4468199209551699","0.46902296062455373","""-2020089632""","13.412","13.412","13.412","0","13.412"
"1","131","136","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.4468199209551699","0.46902296062455373","""-431642347""","12.102000000000002","12.102000000000002","12.102000000000002","0","12.102000000000002"
"1","132","136","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.4468199209551699","0.46902296062455373","""-940697109""","11.797999999999998","11.797999999999998","11.797999999999998","0","11.797999999999998"
"1","133","140","1000","""suslab""","""schwarz-alternative""","false","0","false","0.004","""showerhead""","0","0.21859904676956282","0.46902296062455373","""-734422747""","17.478","17.478","17.478","0","17.478"
